No.;Time;Comment;Scramble;Date;P.1
12983;8.72;;U' F R' D2 L2 F B' R U F' L2 D2 F' L2 B' U2 D2 F L2 B';2026-06-27 13:14:48;8.72
12984;8.76;;L D L2 F2 L2 D' F2 U' L2 D2 L2 F D2 B L R U' B R2 B2;2026-06-27 13:15:04;8.76
12985;8.87;;F2 U' F D F L' D2 B L2 D2 F2 B2 L2 F2 D' F2 U F2 D' L2 F;2026-06-27 13:15:23;8.87
12986;9.90;;R' B2 R B2 D2 F2 U2 R F2 L' F2 B L2 D R2 B' R2 F L U';2026-06-27 13:15:43;9.9
12987;6.74;;D U2 R2 F R2 F2 D2 R2 B' F' L2 D' R2 U2 L' U' R2 B R F;2026-06-27 13:16:01;6.74
12988;8.26;;D2 R F' L' B' R' U2 D' R' U R2 U D F2 R2 D F2 B2;2026-06-27 13:16:16;8.26
12989;11.70;;F2 R B' U R2 D' L' B' D2 R2 D B2 D R2 D' L2 F2 U2 L2 F';2026-06-27 13:16:32;11.7
12990;8.24;;L' F2 L2 F' D2 U2 L2 U2 B D2 F' D2 F2 L' F U' F2 D' F2 D2;2026-06-27 13:16:54;8.24
12991;9.69;;R U' R2 B2 R2 D B2 L2 D2 B2 R U2 F' D F2 R D' U';2026-06-27 13:17:12;9.69
12992;8.18;;B2 R U L F R' U' B2 D' L U2 D2 B2 U2 R2 L' F2 U2;2026-06-27 13:17:35;8.18
12993;8.29;;R B' D F D B D L' U2 F2 U2 D2 R B2 U2 B2 R2 L' B L';2026-06-27 13:17:52;8.29
12994;9.41;;R2 D2 L2 B2 D2 R2 U L2 R2 U2 R' B D2 R B L' R' U' B2 F';2026-06-27 13:18:10;9.41
12995;10.49;;L2 D' B2 D' B2 U' R2 F2 U2 L2 U R2 F D F L' B2 L2 D' R2;2026-06-27 13:18:27;10.49
12996;9.18;;F2 U' D2 L D2 U2 R' F2 L' D2 B2 F2 R F2 D B2 U R' F U' L;2026-06-27 13:18:45;9.18
12997;10.41;;D' R' U' B U2 L D L2 F L2 U' F2 D L2 U' B2 D2 B2 U' F2;2026-06-27 13:19:03;10.41
12998;8.87;;D2 R2 F2 U2 L2 B2 U' L2 D B2 R2 D2 L B U2 R' F2 L2 R' U;2026-06-27 13:19:33;8.87
12999;9.93;;D2 L2 B U R2 B R' L2 B R2 F D2 F' U2 B' L2 U2 B' R2 L';2026-06-27 13:19:50;9.93
13000;7.90;;U' L' U2 F2 R2 B2 L F2 L F2 R2 U2 F2 B' U' F R' B' L' F' R2;2026-06-27 13:20:12;7.9
13001;7.93;;U' B2 R2 F L2 U2 B' L2 D2 F' L2 F' U2 R F' D B U2 L D2 R2;2026-06-27 13:21:54;7.93
13002;7.96;;L2 F D2 L B R U' F2 U2 F B R2 B D2 B U2 L2 U2 R';2026-06-27 13:22:10;7.96
13003;9.37;;U R2 U' B2 F2 L2 D' L2 B2 U2 L2 F' U' B' F R' F2 U' B2 F2;2026-06-27 13:22:27;9.37
13004;7.57;;U2 R2 D2 R' U2 R' B2 D2 R D2 B2 R' B' L' D F R U R2 B2 U;2026-06-27 13:22:44;7.57
13005;6.45;;R D' R2 F2 U2 R2 F2 U L2 U2 F2 U' L' B' R2 F2 L2 F' D B L';2026-06-27 13:22:59;6.45
13006;9.21;;D' L2 D R2 D B2 D2 R2 F2 U' R2 B L2 R2 D B' L' B F R' F';2026-06-27 13:23:22;9.21
13007;7.93;;L2 U' F2 L2 U B2 R2 F2 D2 F2 D' L' U2 R' F D R D U F;2026-06-27 13:23:40;7.93
13008;12.71;;L' R2 F2 D' B2 U B2 L2 F2 U L F' D' B2 R2 F' D2 L R2;2026-06-27 13:23:56;12.71
13009;7.01;;F U2 D2 L2 B' R D' F B' R' F2 D2 L2 D2 L' U2 R' D2 R' B2;2026-06-27 13:24:20;7.01
13010;9.86;;U' D' L' B' U' R' D2 F' U F2 U2 L2 U' L2 D2 F2 U L2;2026-06-27 13:24:37;9.86
13011;9.02;;F' B2 U R2 U B2 U2 F2 L2 D' F2 B L2 F' L R D' R2 D2;2026-06-27 13:24:54;9.02
13012;8.26;;B2 D2 L2 B L2 D2 L2 U2 B F2 U2 D' L R' D' U' F' L2 B U L';2026-06-27 13:25:13;8.26
13013;8.91;;B2 F2 L2 R F2 D2 U2 R U2 F2 D' B R' F' L' F2 L' D F;2026-06-27 13:25:36;8.91
13014;8.48;;R' F L2 U2 B U2 L2 F2 R2 U2 B R2 F2 R' B R' D' B' U L B';2026-06-27 13:26:00;8.48
13015;7.19;;F' L2 U L2 U' B2 D2 F2 R2 D' U L F L' D B2 F2 R' U' L;2026-06-27 13:26:16;7.19
13016;8.97;;D' L2 U L B' D' B' L' B R2 L2 U' R2 U' F2 L2 U' R2 U' D2 B2;2026-06-27 13:26:33;8.97
13017;12.45;;D L2 F2 D2 F2 D L2 D F2 R2 B2 D B' R' U2 F D R D B2 U2;2026-06-27 13:27:00;12.45
13018;8.94;;F2 R' B R2 D' B2 R' U D2 B2 D2 F2 L2 B2 D' R2 U F2 R2 F' D;2026-06-27 13:27:22;8.94
13019;7.62;;U2 F D2 F' R2 U2 L2 B R2 B2 L D2 F R' B2 D U' L' B F2;2026-06-27 13:27:38;7.62
13020;10.49;;U2 R2 U2 F2 R2 F D' R B2 L2 U2 R2 F' U2 F2 R2 B R2 B U2 D;2026-06-27 13:27:53;10.49
13021;9.90;;U2 F' B' R' B U2 B' D' L2 D' L2 F2 B2 U B2 U2 B2 R';2026-06-27 13:28:13;9.9
13022;9.33;;D F2 R2 D F2 R2 U2 B2 R2 D B2 F2 L B' R2 F D2 B' L' D F2;2026-06-27 13:28:32;9.33
13023;8.59;;U2 F2 R B2 R' B2 R U2 L R U2 F' D B F' L B D U2;2026-06-27 13:28:49;8.59
13024;7.91;;L2 B' F2 L2 F' U2 F' R2 D2 R2 F' R' U' L D R F D R' B;2026-06-27 13:29:09;7.91
13025;8.13;;L' B R' F2 R U' F' D' L' F2 U2 B R2 F2 R2 F' R2 L2 F' L2 B';2026-06-27 13:29:25;8.13
13026;10.55;;U2 B2 R2 U2 R2 D L2 B2 D' B2 L2 D2 R B' F U L U2 L2 D2;2026-06-27 13:29:43;10.55
13027;10.18;;R2 B R2 B2 L D2 L D2 U2 L2 R' F2 D2 U B' R' B2 F' R F2;2026-06-27 13:30:06;10.18
13028;8.36;;D2 B D' F2 D' R U B' U' F2 U B2 R2 U' D' R2 B2 D' F2;2026-06-27 13:30:23;8.36
13029;9.63;;D' B' R L D' R' D L2 B' D2 F B2 L2 F U2 D2 F2 U2 D F;2026-06-27 13:30:40;9.63
13030;8.57;;R' B2 U2 L2 D' F2 D' L2 R2 U' R2 U' F' D2 U' R' D' F D B';2026-06-27 13:31:00;8.57
13031;8.33;;R' B U' B R' F2 B2 U' R2 U2 R' F2 R F2 L' U2 B2 L2 D2 B;2026-06-27 13:31:18;8.33
13032;7.20;;F L2 F' D2 L2 B F U2 F' L2 F' D' B' U' F R F' L B' F2 L2;2026-06-27 13:31:34;7.2
13033;9.64;;B' U L F' D' R2 F' U2 F2 L B2 R U2 F2 R' B2 U2 F D;2026-06-27 13:31:50;9.64
13034;8.67;;U F' U2 B D2 L2 B' U2 L2 U2 L2 F L' U2 L' D R' F U B U;2026-06-27 13:32:11;8.67
13035;9.06;;R L2 U2 F' D B U' L2 D2 F2 R' D2 B2 D2 L2 D2 L F2 B2 U;2026-06-27 13:32:29;9.06
13036;8.28;;F2 L2 F2 D' R2 B2 D' R2 D' L2 F' L' D B' F2 D L' F' D' U';2026-06-27 13:32:45;8.28
13037;7.37;;D L' B U' F2 D2 L' B D' R' D2 F2 L2 F D2 L2 B D2 B R2 L2;2026-06-27 13:33:05;7.37
13038;7.88;;B2 L F B2 L2 D' F L' B U R2 F2 U' D2 B2 L2 U2 R2 D;2026-06-27 13:33:23;7.88
13039;8.80;;R2 B2 F2 D' L2 U F2 U F2 L2 D2 R' F2 L2 F' R2 U2 R F';2026-06-27 13:33:41;8.8
13040;8.95;;B D F' U2 L B U' R D2 R L2 B2 D2 B2 L U2 R2 B2 L F R';2026-06-27 13:34:01;8.95
13041;10.22;;B' R L' U B D' R U F2 B2 U2 R B2 L' D2 L' D2 R2 U2 B2 U;2026-06-27 13:34:26;10.22
13042;8.92;;U2 F' L2 D2 F U2 R2 U2 F U L' D' F' U2 L' B2 L2 F' D';2026-06-27 13:34:47;8.92
13043;10.53;;D2 B2 R2 U2 L' B2 F2 D2 L F2 L R U' B D' L U2 R D L R';2026-06-27 13:35:06;10.53
13044;8.15;;U2 R' F2 L2 D2 L2 F2 D2 F' L2 R2 F U2 F' L' B2 D B R2 B' D2;2026-06-27 13:35:26;8.15
13045;11.72;;U' R' L F2 D B R2 U' R B2 L2 U' D R2 D B2 D R2 L2 B2 R2;2026-06-27 13:35:43;11.72
13046;15.44;;L F2 U' R2 F2 D2 L2 D B2 R2 D' L2 U R' D F R F2 L B' R2;2026-06-27 13:36:03;15.44
13047;8.87;;D B2 U2 L2 U R2 F2 U' L' F D B' U L2 B2 R' D2 U';2026-06-27 13:36:32;8.87
13048;8.80;;L2 D' B2 F2 U2 L' U2 L U2 L' U2 L2 U2 B D U2 B' R D2 F';2026-06-27 13:36:50;8.8
13049;8.92;;B' D2 R2 F2 R D2 F2 L D2 B2 L' D2 U' R D' U R B' L B;2026-06-27 13:37:07;8.92
13050;8.44;;L2 U' L2 D2 R2 U B2 R2 B2 U2 F2 R U' F' U R2 D' L' R2 B' R;2026-06-27 13:37:25;8.44
13051;8.75;;R2 F B2 U B R' L D B L' F2 L B2 L2 U2 R' B2 D2 F2 R;2026-06-27 13:37:42;8.75
13052;7.80;;D2 L2 D U2 F2 D' F' D' B R' D' F2 D2 R' F;2026-06-27 13:38:02;7.8
13053;12.01;;L2 B2 R F2 U2 L' F2 L' B2 U2 R' U2 F R D' R' U R' F U2 L;2026-06-27 13:38:17;12.01
13054;9.18;;B2 R D2 L' B2 F2 R' D2 F2 L F2 R U B' L2 R' U F' U2 B' U';2026-06-27 13:38:39;9.18
13055;9.86;;B' L R2 D2 L2 F' D2 B L2 B' R2 F2 L F U B2 L' D' L D2;2026-06-27 13:38:57;9.86
13056;8.18;;D' F2 R2 U2 B2 U F2 R2 U2 R2 D' B' U' L U' R' B' D R F D2;2026-06-27 13:39:17;8.18
13057;10.75;;F U2 F' R2 F2 D2 R2 U2 F D2 F' U2 D' R' B' L2 F2 U' B U' F;2026-06-27 13:39:35;10.75
13058;9.07;;R' D2 F D L U' B' L2 U F2 R' D2 R D2 R' U2 L B2 R U2;2026-06-27 13:39:54;9.07
13059;9.67;;R2 U2 F2 L2 U' B2 D' F2 D2 L2 U L2 F D' U2 R D' U' F' R2 B2;2026-06-27 13:40:14;9.67
13060;12.32;;D' F L2 F' L2 B' D2 R2 D2 U2 F D B2 U2 L B L2 F L2;2026-06-27 13:40:42;12.32
13061;DNF(7.61);;L2 B2 U L2 F2 D' B2 L2 R2 F' L' B L2 U2 R' D' R D' R;2026-06-27 13:41:03;7.61
13062;7.30;;L2 D2 F2 D L2 R2 U L2 U2 R2 F2 B U F L2 R2 F2 L' D R';2026-06-27 13:41:45;7.3
13063;8.33;;U' B' L2 D2 F2 R2 F' D2 F2 U2 L' B D2 U F L D2 B' L2;2026-06-27 13:42:01;8.33
13064;8.05;;U' F' B2 D B2 D' L2 F2 L2 D F2 D L' F2 D2 B D' U B D';2026-06-27 13:42:18;8.05
13065;8.47;;U' L F' U B2 D' L2 R2 D2 F2 U' R2 U2 R' D2 F' R2 B' F2 R;2026-06-27 13:42:42;8.47
13066;8.82;;D' R2 D' L2 D L2 F2 D2 L2 R2 B' R D2 B' R D' L' R F2 U';2026-06-27 13:43:02;8.82
13067;9.00;;R' B R2 D2 R2 F D2 U2 F U2 B2 F2 R' U' B R2 F R2 F' D' R';2026-06-27 13:43:20;9.0
13068;9.84;;L' B2 L2 R F2 D2 R' U2 R F2 B D' U F' L' D2 B' D B2;2026-06-27 13:43:42;9.84
13069;7.87;;F2 R2 U' B2 L F D F2 R2 B' R2 B' D2 R2 F2 U2 L2 D B;2026-06-27 13:44:18;7.87
13070;13.35;;R2 F' R2 B' D2 L2 U2 B' D2 F L2 B2 R' B R D' F R' B2 L' U;2026-06-27 13:44:35;13.35
13071;8.39;;B2 L2 D2 L2 U2 F2 U F2 U L2 R2 F' U L2 R F L2 D' U2 L2;2026-06-27 13:45:02;8.39
13072;8.90;;L D2 B2 R2 B2 L2 R' F2 R F2 D2 U' R U' B D' R F R D;2026-06-27 13:45:19;8.9
13073;8.35;;B2 D L2 D R2 F2 D2 R2 B2 D' U' L' F2 D' F' D B' U2 L B U2;2026-06-27 13:45:41;8.35
13074;7.44;;L2 B L2 R2 F2 D2 F' D2 R2 B2 R2 U' B2 R D U' R' B R' D' U2;2026-06-27 13:45:59;7.44
13075;7.93;;R2 D' R2 D2 F2 R2 D' L2 F2 U2 B F' L D' R2 B' U B' D' R';2026-06-27 13:46:17;7.93
13076;8.92;;B2 R U' B R B U R' U2 F U2 L2 F D2 F2 R2 B;2026-06-27 13:46:34;8.92
13077;8.25;;R2 D' L2 U' L2 U R2 D' R2 U2 B2 D' L F L F' D2 L2 D F';2026-06-27 13:46:53;8.25
13078;9.63;;R2 F2 U2 F2 R' B2 L' D2 R F U2 F' D L' B' D U F' D2;2026-06-27 13:47:12;9.63
13079;8.19;;R2 D2 R B2 U2 B2 R' D2 B2 L' B2 L U F' D2 R2 U2 F D' L F;2026-06-27 13:47:30;8.19
13080;10.41;;L2 U2 L2 D' R2 D F2 D' U2 B F U' B' F2 U2 R' D' U2 L';2026-06-27 13:47:49;10.41
13081;7.39;;D2 B2 F2 R F2 L D2 L R' F2 R2 D' B2 R2 U B' U2 B2 L2;2026-06-27 13:48:37;7.39
13082;9.87;;D2 F L2 F2 D U L2 U R2 U' B2 R2 L B' U2 L2 R' D2 B2 D;2026-06-27 13:48:52;9.87
13083;9.65;;B' U2 L2 D R2 B2 D' F2 R2 F2 L2 U' F2 B U L2 F' R2 U' L R;2026-06-27 13:49:10;9.65
13084;9.55;;R2 D2 B2 D2 F' R2 U2 L2 U2 F D2 R B2 D' R2 B L U B;2026-06-27 13:49:29;9.55
13085;13.06;;F' L' D2 U2 L D2 L U2 R2 F2 U2 L B' U' B' D' B2 R' F D B';2026-06-27 13:49:47;13.06
13086;8.05;;F2 D F2 U2 L2 U' B2 F2 D B2 U F D U2 L2 R D2 F' D' L' B';2026-06-27 13:50:09;8.05
13087;9.26;;L' U' F R' B2 R U2 R2 B2 U2 F2 R U2 R F' L' B D' B2 U2 R';2026-06-27 13:50:25;9.26
13088;8.21;;L2 D' L U2 B' R D B L' B2 D2 B2 D2 L' F2 R' F2 R B2 R;2026-06-27 13:50:42;8.21
13089;8.30;;L2 D2 U2 B2 D2 F2 L U2 F2 R2 B2 U R D B2 D' L2 B' U F' R;2026-06-27 13:51:01;8.3
13090;11.21;;U' R2 B2 U' F2 L' F' U' B L B2 R U2 B2 D2 R D2 F2 D2 R';2026-06-27 13:51:17;11.21
13091;8.48;;R' D' B L2 D' R B' U2 F L U2 F' U2 D2 B D2 F' R2 D2 B R2;2026-06-27 13:51:39;8.48
13092;7.63;;B F2 L2 D2 U' F2 L2 U R2 B2 R2 U' F' R' D B D2 B' D' U';2026-06-27 13:51:55;7.63
13093;9.96;;L2 B2 U2 B' F2 L2 B2 R2 F' D2 R' D L' U F' D2 F' L D2 R2;2026-06-27 13:52:10;9.96
13094;6.41;;D' B2 F2 R B2 L' R U2 F2 L2 F2 R2 U B D' R2 B' U L' U;2026-06-27 13:52:29;6.41
13095;8.48;;U' D2 L2 B2 R2 B2 R' B2 L U2 R2 U2 B' D L2 F' D B L2 U';2026-06-27 13:52:45;8.48
13096;6.67;;D R U2 D' B2 R' B2 R' U2 L2 F' U2 F B2 D2 B U2 B R2 F';2026-06-27 13:53:09;6.67
13097;7.60;;D R F U R2 F2 B L' F L2 B2 D2 F' B2 D2 F U2 L2 F R F;2026-06-27 13:53:24;7.6
13098;9.65;;L2 D B D B2 U R2 D F2 U2 R2 D' L2 U2 R D' F2 L' R2 B L2;2026-06-27 13:53:44;9.65
13099;8.47;;D F L2 F' L2 R2 U2 F R2 B U2 L2 B2 R' F' D2 R2 B2 U' B L';2026-06-27 13:54:05;8.47
13100;11.00;;D2 B2 U' L2 D B2 D L2 B2 L2 U2 R D U' R' F' R2 B D2 R';2026-06-27 13:54:20;11.0
13101;9.81;;R' B' F2 R2 F2 R2 D' L2 D2 U L2 R2 F' U' R' U' R' D' F' D2;2026-07-02 15:58:37;9.81
13102;10.84;;R2 F2 U F2 D L2 D F2 D' F2 U2 L' B F' R' D' U' F' D2 R U2;2026-07-02 15:58:56;10.84
13103;11.79;;L2 B2 F' U2 R2 F' D2 R2 B' F' R2 U' R D U L' F L2 F L;2026-07-02 16:00:03;11.79
13104;10.90;;F' L2 R2 D2 R2 F2 R2 U2 F2 U R2 B' R F' D F U2 F' U2;2026-07-02 16:00:26;10.9
13105;10.22;;U2 F D2 U2 R2 B' R2 B L2 F2 D2 R2 D' F L U F' U L D2 B';2026-07-02 16:00:53;10.22
13106;11.95;;L2 F' U B2 D' F' R L2 U2 B U2 R2 F' D2 F' U2 R2 L2 D' R';2026-07-02 16:01:16;11.95
13107;9.79;;F2 L U' F2 R2 D B2 F2 L2 F2 U' F2 D2 F' D' R2 B' L B L F2;2026-07-02 16:01:52;9.79
13108;7.53;;L2 R2 D R2 B2 F2 D' U' B' F R' U' L' F2 L' U2 B U2;2026-07-02 16:03:10;7.53
13109;10.76;;R L2 D2 L2 F' U R F B L2 U' B2 U' R2 F2 U F2 U2 F2;2026-07-02 16:03:27;10.76
13110;10.15;;D R U2 L2 U' R2 B2 F2 U' L2 B2 U F2 L B D' L R D' F2 D';2026-07-02 16:03:48;10.15
13111;10.43;;B' R' F' L2 B' D2 B U2 B2 R2 B' L2 F2 D' R2 U' B2 L' F R' F2;2026-07-02 16:04:09;10.43
13112;8.50;;D' L2 D2 F2 U2 F2 R2 B2 L' D2 R U F R' D2 R B' F' R';2026-07-02 16:04:36;8.5
13113;8.69;;L F' L B U2 D R D' L2 D F2 U2 B2 D2 R2 F2 B2 D' L2 R' U;2026-07-02 16:04:52;8.69
13114;10.38;;B' R F2 B2 U F B2 D' B' L U2 R' B2 D2 L D2 R D2 F2 L U2;2026-07-02 16:05:37;10.38
13115;12.48;;R F D2 R' D2 U2 B2 R2 F2 L2 R' U2 B2 R' D' F' D2 R2 F L' D';2026-07-02 16:06:47;12.48
13116;11.22;;R2 D' F2 U2 L2 R' F2 L2 R' D2 R' F2 U2 B' D2 U' R2 B' D' B2;2026-07-02 16:07:08;11.22
13117;12.53;;F' D2 B2 D2 R2 F2 U2 F' U2 F L2 F R D' L U2 B2 L' U' B2;2026-07-02 16:07:31;12.53
13118;11.19;;U' B2 D U2 F2 U' B2 L2 R2 U' R2 U2 R D2 R F R U2 R' B' R;2026-07-02 16:07:51;11.19
13119;8.39;;F' L2 D2 B D' B' U L2 F B U2 D2 F' D2 F L2 B' U2 L' B;2026-07-02 16:08:17;8.39
13120;8.43;;R' U' D L' F' D' B' F2 L F2 D2 R2 L B2 D2 L2 B2 F';2026-07-02 16:08:34;8.43
13121;10.77;;L F' U2 L' F' R2 D' R' B D' F2 U' R2 D2 B2 D' B2 R2 D;2026-07-02 16:09:03;10.77
13122;10.20;;L2 U' R2 U F2 L2 U2 F2 U' R' F L D' R B2 U2 R2 B' F';2026-07-02 16:09:33;10.2
13123;10.65;;D2 R' U2 L D2 L R2 B2 L' D2 L D' L2 B2 L B' F' U R2 F';2026-07-02 16:10:09;10.65
13124;9.32;;B2 F2 U2 L2 F2 L2 F2 D F2 L D2 F' U B U L2 B' L R';2026-07-02 16:10:51;9.32
13125;10.39;;F2 L R U2 L' R2 U2 B2 D2 U2 R' D B F D2 L' B2 R2 D R2 U';2026-07-02 16:11:10;10.39
13126;8.58;;U D2 R2 D2 F U2 B' U2 F2 L2 F' U' F2 D' U L' D B';2026-07-02 16:11:48;8.58
13127;11.78;;L' F L2 U' B2 U2 F2 U B2 R2 D F2 U' R F' U F2 L R' U F;2026-07-02 16:12:07;11.78
13128;11.97;;R2 D L' B' U' L' D' F R' U R2 B2 D2 L2 B2 U' R2 F2 D2 B2 D';2026-07-02 16:12:30;11.97
13129;9.34;;F' L2 B' U' B2 U' F L2 U2 L D2 R' U2 B2 D2 B2 L2 F2 L';2026-07-02 16:13:00;9.34
13130;7.80;;F2 R' F L2 B2 U2 L2 D2 B' L2 D2 B' D2 L B2 F2 R' U' B' R;2026-07-02 16:13:30;7.8
13131;9.79;;B2 U2 R2 F2 L F2 R' U2 B2 F2 R B' F R U2 L B2 R U L2;2026-07-02 16:14:02;9.79
13132;8.82;;F2 U2 R2 F2 R2 U' B2 D' R2 U R2 U2 L U' F R2 D B D L2;2026-07-02 16:14:58;8.82
13133;8.86;;U' R D' F L2 U2 L F L B2 D R2 U R2 D F2 B2 U B2 D';2026-07-02 16:15:17;8.86
13134;12.44;;B' U2 L2 B' U2 B' U2 R2 U2 R2 F' D F D' R' U L D' L2 U';2026-07-02 16:15:37;12.44
13135;13.45;;F2 B R2 F2 U2 L U' B' R B2 R' D2 F2 U2 F2 R F2 U2 L2;2026-07-02 16:15:58;13.45
13136;7.42;;R U2 L' F2 L D2 L2 F2 R' B2 R' B' D2 F L2 R2 D' L' D2 R2;2026-07-02 16:16:26;7.42
13137;8.06;;R' B D2 B2 L2 D2 F2 D R2 U' F2 L2 U2 L' D2 B U2 B' R U;2026-07-02 16:17:12;8.06
13138;9.13;;D2 F2 D F2 D F2 R2 B2 L2 D F D2 L2 R' F U' L F R F;2026-07-02 16:17:32;9.13
13139;8.53;;B U' R' D' B' D' L D' R B2 R2 D2 L D2 L2 F2 B2 R' D2 R2;2026-07-02 16:17:50;8.53
13140;9.68;;R2 D2 R2 D' B2 D' L2 F2 D' B2 D L U' B R' F D F R D;2026-07-02 16:18:48;9.68
13141;10.35;;L2 F D2 L2 U2 L2 B F L2 U2 B2 D L' D2 F L' D' R B' L U;2026-07-02 16:19:14;10.35
13142;10.50;;R D2 L F U D' L' D' B' R2 D' B2 D R2 D' F2 R2 F2 D F2;2026-07-02 16:19:32;10.5
13143;8.80;;U2 L U R2 U R' B U D' L2 F' L2 B R2 L2 D2 B U2 B L2 D2;2026-07-02 16:19:51;8.8
13144;10.00;;F2 R2 B2 D2 R2 D2 U' B2 L' U L2 B' F U L2 D' L2 F2;2026-07-02 16:20:13;10.0
13145;10.44;;L' R2 U' F2 R2 U' B2 L2 D' U' R2 U2 L B' F' R F2 R' D B2;2026-07-02 16:20:31;10.44
13146;9.60;;D' F2 D B' R' F' U2 D' B F2 U2 R' D2 R U2 B2 R L2 D2 L' U2;2026-07-02 16:20:50;9.6
13147;10.94;;F' D2 R B2 R' U2 B2 U2 L R' D2 R' F' L B2 D' B' U' F2 L;2026-07-02 16:21:08;10.94
13148;9.18;;U' F2 R2 U L2 D' L2 B2 D L2 F2 U2 R' F2 D' R' B L2 U' L' U';2026-07-02 16:21:30;9.18
13149;9.56;;F' R2 L2 U R' F R' D2 F B U2 D2 L2 F R2 D2 F' U2 F' R' F2;2026-07-02 16:21:48;9.56
13150;9.59;;D R B2 R D' R2 F B' R U2 B D2 F U2 F' L2 D2 B' R2 L2;2026-07-02 16:22:07;9.59
13151;10.66;;F2 R F D' L' U B D F L2 B U2 F2 R2 L2 F D2 F U2 F;2026-07-02 16:22:46;10.66
13152;9.30;;U B' L' U' R F U R' U B2 R F2 R B2 D2 B2 R2 D2 R' B2;2026-07-02 16:23:06;9.3
13153;8.84;;F' L2 F2 R B2 F2 U2 L' R2 B2 D2 R U2 B' U L2 D B L U2 L';2026-07-02 16:23:26;8.84
13154;10.02;;B' R2 B2 L2 F2 U R2 D R2 D2 L2 D' R' U L U' L' U F D;2026-07-02 16:23:41;10.02
13155;8.59;;F R' U F2 U B2 D F2 L2 D F2 L2 D2 F' U' F2 R U' B F L2;2026-07-02 16:24:11;8.59
13156;9.25;;F2 L2 R B' D2 R2 B R2 F U2 F U2 D' L B R2 U2 F' L;2026-07-02 16:24:46;9.25
13157;9.75;;U2 L D L D B R' F D R2 L2 U2 B2 D L2 U2 R2 U F2 R2 F;2026-07-02 16:25:03;9.75
13158;8.84;;R' F' U2 L' F D F' L2 B' U2 L' U2 R' U2 D2 B2 R D2 L2 D2;2026-07-02 16:25:19;8.84
13159;11.47;;U2 R' F2 U' L2 U F2 L2 U' R2 U' F2 R B D R F' D U B2;2026-07-02 16:25:35;11.47
13160;13.18;;R2 B2 L2 F L2 R2 F2 L2 U2 B L U F2 R2 F2 D R2 U2;2026-07-02 16:25:58;13.18
13161;9.33;;F' L' B' D F2 R B2 D' F' D L2 U' L2 U' B2 R2 U R2 D R2;2026-07-02 16:26:21;9.33
13162;9.60;;B' R2 D' R2 U F2 U' L2 F2 D' L2 D' R' D2 U B R2 B U' L';2026-07-02 16:26:43;9.6
13163;7.21;;R' F L' D R2 F2 D U L2 U' F2 L2 B2 R' U2 L2 B' U R2 D;2026-07-02 16:26:59;7.21
13164;9.99;;L2 R2 F2 U L2 R2 F2 D U2 R' D2 B' U B F' R' B L B;2026-07-02 16:27:16;9.99
13165;10.73;;D2 F2 U' R2 D2 B2 L2 U2 B2 F' L' B F R D F L' B2 L;2026-07-02 16:27:36;10.73
13166;10.85;;B' D' L B2 U F' L U' F' D2 F D2 B' D2 B L2 D2 B' D2 R';2026-07-02 16:28:00;10.85
13167;9.26;;B U2 B2 R D2 R' D2 U2 R F2 U2 L' R2 F' U2 R' F2 U' B L2 D;2026-07-02 16:28:42;9.26
13168;10.85;;U' D' B' U' D' R U L R2 D' L2 F2 D' R2 L2 U' B2 U' R2 U L';2026-07-02 16:29:21;10.85
13169;8.58;;U R' U' R' B R' D B' L' R2 U2 B2 D2 F2 D2 F' D2 B R2 F' D2;2026-07-02 16:29:39;8.58
13170;9.54;;U2 B2 R2 U' F2 U' F2 D2 L2 D' B2 L2 R F D' F' L' F2 R' B2;2026-07-02 16:30:06;9.54
13171;11.80;;L R2 B' U2 F' D2 L2 D2 F2 R2 L' F L F D U B' U L';2026-07-02 16:30:25;11.8
13172;10.06;;U F2 R' B2 D' B2 R2 U' L2 F2 L2 R2 U F2 R' F L' B' L R2 F2;2026-07-02 16:30:50;10.06
13173;10.78;;F U F2 U B2 U B2 R2 B2 U' F2 D2 L' R' D B L U2 B' F';2026-07-02 16:31:14;10.78
13174;10.48;;U2 L2 D2 B2 D B2 U B2 U' R2 F2 R2 L B' R' D B U2 L' F2 D';2026-07-02 16:31:40;10.48
13175;10.58;;F B R U' F B2 U' L2 F2 D L2 F2 D R2 D2 F2 L' F;2026-07-02 16:31:59;10.58
13176;8.82;;R2 U2 R D2 F2 L B' U' F2 L' D2 L2 U2 L' B2 L D2 R U2 R2;2026-07-02 16:32:19;8.82
13177;8.45;;F' U2 R2 F' U2 L2 B' D2 R2 D2 B R D F L2 D F' U;2026-07-02 16:32:36;8.45
13178;11.53;;D' F' B2 D' F' R' L U D2 F2 D R2 F2 U' F2 L2 D F;2026-07-02 16:32:53;11.53
13179;9.58;;U L2 B2 F2 U R2 F2 D' R D L2 B2 F' D B D' U2 R';2026-07-02 16:34:26;9.58
13180;8.72;;L U R' D B' U' F' L' D L2 D' L2 B2 D B2 R2 L2 D2 F2 U;2026-07-02 16:34:43;8.72
13181;11.76;;B' R' D F U2 B' D2 B L2 F' L2 B2 L2 F' D' B' L R2 D L2 F2;2026-07-02 16:35:09;11.76
13182;10.23;;U2 B' U2 B2 L2 D2 L2 F' U2 B U2 F2 L' B2 U' B2 U2 B' R D2 U2;2026-07-02 16:35:32;10.23
